9,23976386,26787673,1
9,23976386,728509652,1
9,23976386,562807488,1
9,23976386,338587163,1
9,23976386,316822161,1
9,23976386,465844397,1
9,23976386,780661885,1
9,23976386,637211480,1
9,23976386,73920238,1
9,23976386,22288091,2
9,23976386,249085269,1
9,23976386,18979441,1
9,23976386,42026024,3
9,23976386,436941100,1
9,23976386,421382971,1
9,23976386,20162248,5
9,23976386,1372137162,1
9,23976386,24757341,1
9,23976386,452235958,1
9,23976386,28174182,1
9,23976386,101764408,1
9,23976386,6330192,1
9,23976386,8521112,1
9,23976386,727843,1
9,23976386,19900778,1
9,23976386,38766560,1
9,23976386,2367911,2
9,23976386,7556752,1
9,23976386,76646537,1
9,23976386,129844477,1
9,23976386,135223701,1
9,23976386,80599812,1
9,23976386,590,1
9,23976386,396183939,1
9,23976386,80257763,4
9,23976386,147533210,4
9,23976386,41657636,3
9,23976386,234520540,1
9,23976386,77293452,2
9,23976386,179543218,1
9,23976386,119509520,8
9,23976386,116362700,4
9,23976386,422247985,1
9,23976386,23445654,1
9,23976386,734846425,1
9,23976386,226200612,1
9,23976386,552560683,1
9,23976386,486820817,1
9,23976386,361823857,1
9,23976386,9772982,1
9,23976386,41269095,4
9,23976386,20940081,4
9,23976386,38633321,1
9,23976386,31088889,1
9,23976386,300982287,1
9,23976386,381139920,1
9,23976386,328141005,1
9,23976386,209505318,1
9,23976386,26734658,1
9,23976386,27806987,1
9,23976386,17174309,2
9,23976386,36008570,1
9,23976386,29411757,1
9,23976386,218462304,1
9,23976386,688583,2
9,23976386,342800084,1
9,23976386,205931828,1
9,23976386,105195047,1
9,23976386,51605965,1
9,23976386,436074487,1
9,23976386,247397047,1
9,23976386,36933468,1
9,23976386,276055993,1
9,23976386,290030665,1
9,23976386,160232159,1
9,23976386,247420839,1
9,23976386,74594552,3
9,23976386,288929889,1
9,23976386,96151136,1
9,23976386,44137487,2
9,23976386,214024891,1
9,23976386,36050801,2
9,23976386,590336754,6
9,23976386,2186268630,1
9,23976386,142689953,1
9,23976386,63132272,1
9,23976386,194680972,1
9,23976386,116255906,1
9,23976386,17243213,8
9,23976386,22412376,5
9,23976386,18825961,4
9,23976386,97739866,2
9,23976386,29547045,4
9,23976386,19081001,1
9,23976386,49095659,1
9,23976386,341937324,1
9,23976386,14287830,1
9,23976386,71311984,1
9,23976386,20431187,1
9,23976386,10228272,1
9,23976386,281416491,1
9,23976386,1630179878,1
9,23976386,152111947,1
9,23976386,176529404,1
9,23976386,391915308,1
9,23976386,37857307,1
9,23976386,17853751,1
9,23976386,51848925,1
9,23976386,164888372,1
9,23976386,105836813,1
9,23976386,54955489,2
9,23976386,245970803,1
9,23976386,141633091,1
9,23976386,62549695,1
9,23976386,66515223,1
9,23976386,1924482090,1
9,23976386,8806412,1
9,23976386,19956026,2
9,23976386,172615735,1
9,23976386,433161240,1
9,23976386,2183914553,1
9,23976386,30522698,1
9,23976386,26053643,1
9,23976386,430552741,4
9,23976386,27718178,1
9,23976386,7011092,1
9,23976386,21886583,1
9,23976386,30782495,2
9,23976386,305368386,2
9,23976386,183378621,1
9,23976386,276104862,2
9,23976386,42911253,1
9,23976386,19499899,1
9,23976386,34036028,2
9,23976386,15846407,1
9,23976386,138930937,1
9,23976386,16190898,1
9,23976386,259151625,4
9,23976386,129914052,1
9,23976386,254533908,1
9,23976386,388528332,1
9,23976386,48922501,1
9,23976386,60157171,1
9,23976386,61869988,1
9,23976386,46244595,1
9,23976386,33716153,1
9,23976386,309214184,2
9,23976386,57675742,1
9,23976386,563917559,1
9,23976386,301412511,1
9,23976386,271724367,1
9,23976386,745670282,2
9,23976386,25219181,1
9,23976386,300897069,1
9,23976386,19046392,1
9,23976386,18776605,2
9,23976386,20080227,1
9,23976386,233285422,1
9,23976386,17307444,1
9,23976386,46116615,2
9,23976386,254833530,1
9,23976386,73779244,1
9,23976386,621411605,1
9,23976386,1878065935,1
9,23976386,57160417,1
9,23976386,13353862,1
9,23976386,28204769,1
9,23976386,26585095,1
9,23976386,50517206,1
9,23976386,805214491,1
9,23976386,228436920,2
9,23976386,22617605,1
9,23976386,41804712,1
9,23976386,282071911,1
9,23976386,446376040,1
9,23976386,107796942,1
9,23976386,528720933,1
9,23976386,37228982,1
9,23976386,364330519,1
9,23976386,238515886,1
9,23976386,69971588,1
9,23976386,85536671,1
9,23976386,356857802,1
9,23976386,160861282,1
10,207923746,125473129,12
10,207923746,24477224,1
10,207923746,27195114,2
10,207923746,19671932,2
10,207923746,25567082,1
10,207923746,968810263,3
10,207923746,24872837,1
10,207923746,23421645,8
10,207923746,33679687,2
10,207923746,203212831,19
10,207923746,27673684,5
10,207923746,18220175,4
10,207923746,16259251,3
10,207923746,127975950,1
10,207923746,17829443,1
10,207923746,211291266,97
10,207923746,126720421,1
10,207923746,474477472,3
10,207923746,1672137938,1
10,207923746,21109374,1
10,207923746,135245912,1
10,207923746,33494418,1
10,207923746,389602560,1
10,207923746,31719383,1
10,207923746,424986677,1
10,207923746,17560096,13
10,207923746,20605795,14
10,207923746,474548666,1
10,207923746,17855364,2
10,207923746,757473236,2
10,207923746,501746548,2
10,207923746,232618838,4
10,207923746,24498289,111
10,207923746,42420346,12
10,207923746,73028047,1
10,207923746,117778179,4
10,207923746,52971799,5
10,207923746,1550747882,2
10,207923746,1629474114,11
10,207923746,21831682,1
10,207923746,19690034,2
10,207923746,22892979,1
10,207923746,24346195,2
10,207923746,15652456,1
10,207923746,145499533,49
10,207923746,46876329,24
10,207923746,51998227,1
10,207923746,26565946,40
10,207923746,42916875,12
10,207923746,27471577,3
10,207923746,1526012736,2
10,207923746,24811584,7
10,207923746,350960767,10
10,207923746,33697128,3
10,207923746,30089372,1
10,207923746,23399622,1
10,207923746,184491506,3
10,207923746,27407704,4
10,207923746,24275419,3
10,207923746,558922553,1
10,207923746,16004411,3
10,207923746,132376677,1
10,207923746,56119345,2
10,207923746,17400374,1
10,207923746,61930171,5
10,207923746,19555067,2
10,207923746,18222378,4
10,207923746,27986471,7
10,207923746,29844170,1
10,207923746,80117154,1
10,207923746,14091221,3
10,207923746,111200288,1
10,207923746,477724032,1
10,207923746,1409239496,4
10,207923746,68803058,1
10,207923746,438684740,1
10,207923746,75776976,1
10,207923746,27046518,1
10,207923746,1617816367,1
10,207923746,209226224,4
10,207923746,215443069,13
10,207923746,132239823,1
10,207923746,498187909,1
10,207923746,65790623,1
10,207923746,29756339,1
10,207923746,58514083,1
10,207923746,116787858,1
10,207923746,122531936,1
10,207923746,1653535292,1
10,207923746,27523519,1
10,207923746,254223172,16
10,207923746,22440308,1
10,207923746,229659591,1
10,207923746,26516984,7
10,207923746,149955020,5
10,207923746,9697732,1
10,207923746,19046392,1
10,207923746,758371262,2
10,207923746,119509520,2
10,207923746,243381107,1
10,207923746,586454859,2
10,207923746,115278676,2
10,207923746,42817100,1
10,207923746,28957399,10
10,207923746,731290584,1
10,207923746,90202552,1
10,207923746,395296194,1
10,207923746,563990108,1
10,207923746,19541697,1
10,207923746,17638328,1
10,207923746,1584505525,1
10,207923746,60721346,1
10,207923746,227562511,16
10,207923746,162311710,2
10,207923746,233823036,1
10,207923746,184417210,1
10,207923746,67568598,1
10,207923746,45783334,1
10,207923746,240389594,1
10,207923746,33236652,1
10,207923746,338084918,12
10,207923746,1296696967,1
10,207923746,148503766,1
10,207923746,341309517,1
10,207923746,728901618,1
10,207923746,21847565,1
10,207923746,454925413,1
10,207923746,31239408,4
10,207923746,60740843,1
10,207923746,17668244,1
10,207923746,327653645,7
10,207923746,21348748,1
10,207923746,36725201,1
10,207923746,1062465403,1
10,207923746,494581934,2
10,207923746,2883841,1
10,207923746,27750488,1
10,207923746,440620639,1
10,207923746,78976502,1
10,207923746,16380610,1
10,207923746,25027806,9
10,207923746,130236962,1
10,207923746,38802447,1
10,207923746,14117843,1
10,207923746,258157563,1
10,207923746,500069934,1
10,207923746,597929994,1
10,207923746,50913922,1
10,207923746,197161936,1
10,207923746,292450954,1
10,207923746,23698654,1
10,207923746,320068062,1
10,207923746,168369745,11
10,207923746,16744854,1
10,207923746,1436577114,5
10,207923746,21058793,6
10,207923746,108410755,3
10,207923746,436159018,1
10,207923746,96829836,1
10,207923746,373101137,1
10,207923746,511008554,1
10,207923746,31429523,1
10,207923746,28035260,3
10,207923746,16812542,1
10,207923746,111980090,1
10,207923746,21271144,1
10,207923746,24621955,1
10,207923746,28781823,1
10,207923746,55493018,2
10,207923746,405651454,1
10,207923746,27725199,1
10,207923746,36008570,1
10,207923746,20565284,1
10,207923746,85603854,1
10,207923746,54951973,1
10,207923746,153694176,1
10,207923746,67419526,1
10,207923746,1158918746,2
10,207923746,343716834,1
10,207923746,20702052,1
10,207923746,119477661,1
10,207923746,151203316,6
10,207923746,474921759,1
10,207923746,419624874,1
10,207923746,20809662,1
10,207923746,318090927,1
10,207923746,350361362,6
10,207923746,362236264,3
10,207923746,96253962,3
10,207923746,174078874,3
10,207923746,153534005,3
10,207923746,548140278,2
10,207923746,703655000,4
10,207923746,234931140,6
10,207923746,338745175,4
10,207923746,108740732,4
10,207923746,160928564,2
10,207923746,442358840,5
10,207923746,33730748,2
10,207923746,91227088,2
10,207923746,137901084,2
10,207923746,425469335,2
10,207923746,1353124981,1
10,207923746,1248792721,1
10,207923746,314142500,1
10,207923746,34793884,1
10,207923746,120800526,2
10,207923746,97105064,1
10,207923746,48040475,2
10,207923746,20734759,1
10,207923746,208737170,1
10,207923746,188099208,2
10,207923746,163796987,1
10,207923746,176229097,1
10,207923746,79342988,2
10,207923746,1229916324,7
10,207923746,24230579,1
10,207923746,559460083,1
10,207923746,75239494,1
10,207923746,97643002,1
10,207923746,32330700,6
10,207923746,96685573,7
10,207923746,25014207,2
10,207923746,33942106,5
10,207923746,34212264,2
10,207923746,352709260,1
10,207923746,27332602,4
10,207923746,51145991,5
10,207923746,22201398,1
10,207923746,1305606704,2
10,207923746,874269379,1
10,207923746,345478497,2
10,207923746,501023793,1
10,207923746,40183783,2
10,207923746,20758559,1
10,207923746,43291355,3
10,207923746,140704355,1
10,207923746,426281144,1
10,207923746,20870390,2
10,207923746,357288180,1
10,207923746,271013366,1
10,207923746,45666063,1
10,207923746,34822144,2
10,207923746,149209589,2
10,207923746,132336678,1
10,207923746,14637960,1
10,207923746,394345401,1
10,207923746,144736216,1
10,207923746,199728011,1
10,207923746,14230524,1
10,207923746,614754902,1
10,207923746,11026952,1
10,207923746,235628671,1
10,207923746,62872732,1
10,207923746,65570148,1
10,207923746,19310190,1
10,207923746,187767190,1
10,207923746,159938105,1
10,207923746,245728691,2
10,207923746,433570598,1
10,207923746,77692499,1
10,207923746,20829813,1
10,207923746,942520304,1
10,207923746,38928959,4
10,207923746,515467282,1
10,207923746,143978206,1
10,207923746,165066740,1
10,207923746,608460335,1
10,207923746,52479597,1
10,207923746,368806424,1
10,207923746,839347728,1
10,207923746,98859232,1
10,207923746,213491612,1
10,207923746,559586872,3
10,207923746,382808695,2
10,207923746,43439381,2
10,207923746,519747244,1
10,207923746,855055627,1
10,207923746,183905930,3
10,207923746,246529261,1
10,207923746,53783730,4
10,207923746,293267500,1
10,207923746,436841616,1
10,207923746,528461981,2
10,207923746,379333673,2
10,207923746,259952087,1
10,207923746,356727772,1
10,207923746,28144355,1
10,207923746,631482454,1
10,207923746,20518525,1
10,207923746,165164836,1
10,207923746,36196941,1
10,207923746,15281814,1
10,207923746,31600799,1
10,207923746,24129862,1
10,207923746,22307857,4
10,207923746,278169612,1
10,207923746,20113229,1
10,207923746,23879690,1
10,207923746,35850763,1
10,207923746,17757249,1
10,207923746,609775791,1
10,207923746,462489802,2
10,207923746,100131267,1
10,207923746,19017237,1
10,207923746,1141107870,2
10,207923746,50725573,1
10,207923746,119381149,1
10,207923746,49818137,2
10,207923746,378763071,1
10,207923746,62500891,1
10,207923746,586441014,1
10,207923746,57756665,2
10,207923746,144665078,1
10,207923746,714772230,2
10,207923746,40080391,1
10,207923746,749979829,1
10,207923746,829976275,1
10,207923746,22152553,4
10,207923746,77542460,1
10,207923746,26662293,1
10,207923746,22273774,1
10,207923746,24362901,1
10,207923746,33250943,1
10,207923746,49458375,1
10,207923746,49842017,1
10,207923746,223266231,1
10,207923746,46908766,1
10,207923746,110872625,1
10,207923746,26693366,1
10,207923746,145349900,1
10,207923746,249979731,1
10,207923746,38192757,1
10,207923746,11683712,1
10,207923746,19718103,1
10,207923746,441506260,1
10,207923746,226044497,1
10,207923746,28357925,1
10,207923746,51742969,1
10,207923746,67257727,1
10,207923746,39234489,2
10,207923746,18408764,3
10,207923746,24826422,1
10,207923746,25696704,2
10,207923746,19478160,1
10,207923746,24278900,6
10,207923746,982725576,1
10,207923746,889840902,1
10,207923746,18780372,1
10,207923746,17929027,1
10,207923746,32756712,1
10,207923746,876597931,1
10,207923746,176955063,1
10,207923746,17372853,4
10,207923746,362225577,1
10,207923746,740837593,1
10,207923746,171381289,1
10,207923746,61035503,1
10,207923746,14149571,1
10,207923746,21111883,1
10,207923746,156225402,1
10,207923746,69604131,1
10,207923746,110652308,1
10,207923746,28063683,1
10,207923746,37790396,1
10,207923746,1296170282,2
10,207923746,102267925,1
10,207923746,192894267,1
10,207923746,280103759,1
10,207923746,373371980,1
10,207923746,86839383,1
10,207923746,741825830,1
10,207923746,17489240,1
10,207923746,41036429,1
10,207923746,353090796,1
10,207923746,15846407,1
10,207923746,469722372,1
10,207923746,1017683802,2
10,207923746,16621413,1
10,207923746,25612517,1
10,207923746,38100527,1
10,207923746,233409165,1
10,207923746,411252124,1
10,207923746,43214455,1
10,207923746,28471026,1
10,207923746,262445713,1
10,207923746,80467599,1
10,207923746,346603286,1
10,207923746,586987798,1
10,207923746,1630806229,1
10,207923746,457891889,1
10,207923746,150866480,1
10,207923746,1138452582,2
10,207923746,25399731,1
10,207923746,867400963,1
10,207923746,23882342,1
10,207923746,114559950,1
10,207923746,20953495,1
10,207923746,107563105,1
10,207923746,211561942,1
10,207923746,30547302,1
10,207923746,27001746,1
10,207923746,16913418,1
10,207923746,237898989,1
10,207923746,233646938,1
10,207923746,490912490,1
10,207923746,1459380895,1
10,207923746,182943134,1
10,207923746,27807394,1
10,207923746,807348030,1
10,207923746,110537992,1
10,207923746,1646974615,1
10,207923746,470389495,2
10,207923746,1247948454,1
10,207923746,206470451,1
10,207923746,61406392,1
10,207923746,229390349,1
10,207923746,159545363,1
10,207923746,14629315,1
10,207923746,462243529,1
10,207923746,26020880,1
10,207923746,574857684,2
10,207923746,15962388,3
10,207923746,560149189,1
10,207923746,14854462,2
10,207923746,349848878,1
10,207923746,31543344,1
10,207923746,579839681,1
10,207923746,126050891,2
10,207923746,2187994152,1
10,207923746,238083,1
10,207923746,226889468,7
10,207923746,155368347,1
10,207923746,20221159,1
10,207923746,15693493,1
10,207923746,31164999,1
10,207923746,20293092,2
10,207923746,73360755,4
10,207923746,1618794781,2
10,207923746,27805306,1
10,207923746,89074774,2
10,207923746,154557032,1
10,207923746,50018438,1
10,207923746,834095274,1
10,207923746,167421802,1
10,207923746,534768333,1
10,207923746,6018732,1
10,207923746,96271761,1
10,207923746,50785110,1
10,207923746,177311635,1
10,207923746,24707151,1
10,207923746,965328216,1
10,207923746,38024412,1
10,207923746,14691200,1
10,207923746,3112601,2
10,207923746,9695312,1
10,207923746,20295955,1
10,207923746,23280648,2
10,207923746,18398615,1
10,207923746,28154355,1
10,207923746,66847554,1
10,207923746,73359409,1
10,207923746,24822153,1
10,207923746,178288065,1
10,207923746,291470328,1
10,207923746,185646084,1
10,207923746,23884517,2
10,207923746,17003981,1
10,207923746,278136890,1
10,207923746,67883836,1
10,207923746,114347150,1
10,207923746,241812268,1
10,207923746,441675594,1
10,207923746,345359263,1
10,207923746,377690157,1
10,207923746,20819776,1
10,207923746,38131630,1
10,207923746,31353446,1
10,207923746,39360648,1
10,207923746,24859104,1
10,207923746,1003332014,1
10,207923746,21941466,1
10,207923746,145744527,1
10,207923746,19808651,1
11,27042513,155623492,1
11,27042513,19712293,1
11,27042513,82652901,13
11,27042513,270457152,1
11,27042513,1383355004,1
11,27042513,12133382,1
11,27042513,1696770547,1
11,27042513,356789805,4
11,27042513,1080420104,1
11,27042513,14739684,3
11,27042513,11421782,1
11,27042513,44835347,1
11,27042513,380755758,1
11,27042513,109058588,1
11,27042513,22893448,1
11,27042513,227026265,1
11,27042513,15868297,1
11,27042513,1393164308,1
11,27042513,703745669,1
11,27042513,709457262,1
11,27042513,1403607756,1
11,27042513,17207370,1
11,27042513,55888370,1
11,27042513,211643924,1
11,27042513,613626869,6
11,27042513,180538357,1
11,27042513,7517222,1
11,27042513,16244789,1
11,27042513,38237330,1
11,27042513,289323259,1
11,27042513,25301822,1
11,27042513,34970369,1
11,27042513,1020393625,1
11,27042513,212503055,1
11,27042513,199156853,1
11,27042513,20202394,1
11,27042513,473967673,1
11,27042513,210932145,1
11,27042513,34095646,1
11,27042513,344171718,1
11,27042513,376890991,1
11,27042513,250030867,1
11,27042513,92415277,1
11,27042513,888566467,2
11,27042513,1880622518,1
11,27042513,44515901,1
11,27042513,477710822,1
11,27042513,24972727,1
11,27042513,1496955090,1
11,27042513,336460905,1
11,27042513,102835408,1
11,27042513,57424917,30
11,27042513,256419362,1
11,27042513,211247715,1
11,27042513,520006051,1
11,27042513,42681521,2
11,27042513,49368746,1
11,27042513,601455226,1
11,27042513,1320642499,1
11,27042513,119741825,1
11,27042513,285292525,1
11,27042513,412644842,1
11,27042513,1447997184,1
11,27042513,127613373,2
11,27042513,42712551,2
11,27042513,203162990,2
11,27042513,5920532,1
11,27042513,15851618,1
11,27042513,359110231,1
11,27042513,208359160,1
11,27042513,49184499,2
11,27042513,20255162,5
11,27042513,361577739,1
11,27042513,122429215,1
11,27042513,19397785,7
11,27042513,250831586,1
11,27042513,21093744,1
11,27042513,874797032,1
11,27042513,725332770,3
11,27042513,352537410,6
11,27042513,621320000,1
11,27042513,566648942,1
11,27042513,46155808,1
11,27042513,22809436,1
11,27042513,29514951,1
11,27042513,119626907,1
11,27042513,432564967,3
11,27042513,502474118,2
11,27042513,18725659,1
